date,serial_number,model,capacity_bytes,failure,reallocated-sectors-count-normal,reallocated-sectors-count-raw,power-on-hours-normal,power-on-hours-raw,power-cycle-count-normal,power-cycle-count-raw,reported-uncorrectable-errors-normal,reported-uncorrectable-errors-raw,temperature-difference-normal,temperature-difference-raw,hardware-ecc-recovered-normal,hardware-ecc-recovered-raw,ultradma-crc-error-count-normal,ultradma-crc-error-count-raw,total-lbas-written-normal,total-lbas-written-raw,total-lbas-read-normal,total-lbas-read-raw
2021-04-01,ZL22VP50,ST16000NM001G,1.60009E+13,0,100,0,100,495,100,2,100,0,69,31,,,200,0,100,3677534576,100,2384406026
2021-04-01,ZL005BV8,ST12000NM0008,1.20001E+13,0,100,0,94,5501,100,4,100,0,66,34,3,235998552,200,0,100,23517219824,100,66076675051
2021-04-01,70E0A0NYF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,91,3913,100,2,,,,,,,200,0,,,,
2021-06-16,ZHZ3VV9D,ST12000NM0008,1.20001E+13,1,100,40,84,14782,100,4,98,2,70,30,1,165902216,200,0,100,71458734832,100,2.29489E+11
2021-04-01,ZA12AT21,ST8000NM0055,8.00156E+12,0,100,8,63,33240,100,8,100,0,66,34,1,104155304,200,0,100,71926486256,100,2.48036E+11
2021-06-16,Z302T70Q,ST4000DM000,4.00079E+12,1,100,0,43,50534,100,33,78,22,71,29,,,200,0,100,66278355952,100,2.89324E+11
2021-04-01,7LZ01MYC,Seagate BarraCuda SSD ZA250CM10002,2.50059E+11,0,100,0,100,12738,100,14,,,,,,,,,100,30570,100,15567
2021-04-07,Z302T748,ST4000DM000,4E+12,1,91,12296,45,48870,100,32,1,592,71,29,,,200,0,100,67212470624,100,3.06E+11
2021-04-01,40U0A00TF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,85,6026,100,5,,,,,,,200,0,,,,
2021-04-01,AAG6TBWH,HGST HUH721212ALN604,1.20001E+13,0,100,0,98,16150,100,4,,,,,,,200,0,,,,
2021-04-01,40P0A04VF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,85,6293,100,3,,,,,,,200,0,,,,
2021-04-01,ZA153SD9,ST8000NM0055,8.00156E+12,0,100,8,63,33236,100,8,100,0,53,47,22,73856720,200,0,100,70611366840,100,2.60158E+11
2021-04-02,S300YCYJ,ST4000DM000,4E+12,1,100,0,43,50559,100,15,98,2,77,23,,,200,0,100,68022769968,100,2.82E+11
2021-04-15,S2ZYJ9GGB01023,ST500LM012 HN,5E+11,1,252,0,100,15861,100,4,,,,,100,0,200,0,,,,
2021-06-02,Z305NZMD,ST4000DM000,4.00079E+12,1,100,0,48,46230,100,9,100,0,72,28,,,200,0,100,54986671824,100,2.77883E+11
2021-04-01,ZLW18P9B,ST14000NM001G,1.40005E+13,0,100,0,96,4070,100,4,100,0,67,33,,,200,0,100,41352248968,100,75081278374
2021-04-01,PL2331LAHDRNJJ,HGST HMS5C4040BLE640,4.00079E+12,0,100,0,94,43401,100,3,,,,,,,200,0,,,,
2021-06-02,Z304JW65,ST4000DM000,4.00079E+12,1,100,0,44,49533,100,12,13,87,77,23,,,200,0,100,62488100160,100,2.86334E+11
2021-04-05,ZL23WSSA,ST16000NM001G,1.6E+13,1,100,0,100,616,100,3,94,6,70,30,,,200,0,100,4963966496,100,3542997244
2021-04-01,5PHN1V5D,HGST HUH721212ALE604,1.20001E+13,0,100,0,100,146,100,2,,,,,,,200,0,,,,
2021-04-19,ZL22ZXH9,ST16000NM001G,1.6E+13,1,100,0,99,945,100,1,93,7,70,30,,,200,0,100,11326753400,100,10506857886
2021-06-19,ZHZ39KGM,ST14000NM0138,1.40005E+13,1,100,0,95,5238,100,17,1,197,68,32,1,116414152,200,0,100,50140570139,100,63258239284
2021-06-01,ZL22ZHRB,ST16000NM001G,1.60009E+13,1,100,0,98,1967,100,2,100,0,73,27,,,200,0,100,26115319248,100,34557458058
2021-06-21,ZA12KYYH,ST8000DM002,8.00156E+12,1,100,0,52,42855,100,5,100,0,67,33,1,59245152,200,0,100,82313199960,100,3.69948E+11
2021-06-15,ZA18197Y,ST8000NM0055,8.00156E+12,1,99,4560,62,33917,100,15,76,24,55,45,83,221050320,200,0,100,70434134656,100,3.17026E+11
2021-04-04,ZCH0APGY,ST12000NM0007,1.2E+13,1,48,8768,71,25461,100,3,1,704,73,27,82,146868744,200,0,100,59626996016,100,2.57E+11
2021-06-28,Z7OVTDCCT,TOSHIBA MQ01ABF050M,5.00108E+11,1,100,0,45,22228,100,23,,,,,,,200,0,,,,
2021-05-16,X0GDYMJC,WDC WUH721414ALE6L4,1.40005E+13,1,100,0,100,5093,100,1,,,,,,,100,0,,,,
2021-04-01,ZA17ZNM9,ST8000NM0055,8.00156E+12,0,100,0,65,31466,100,9,100,0,76,24,81,139934144,200,0,100,67426221352,100,2.83379E+11
2021-06-11,ZHZ3G2A6,ST14000NM0138,1.40005E+13,1,100,2000,96,4212,100,17,1,2234,67,33,3,31348488,200,0,100,48329048155,100,51069037827
2021-04-01,40P0A03WF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,86,5764,100,1,,,,,,,200,0,,,,
2021-04-01,ZL230LM5,ST16000NM001G,1.60009E+13,0,100,0,99,1039,100,2,100,0,66,34,,,200,0,100,4931490688,100,3913874500
2021-06-08,97JPT4KNT,TOSHIBA MQ01ABF050M,5.00108E+11,1,100,0,36,25674,100,12,,,,,,,200,0,,,,
2021-04-01,ZHZ66A11,ST12000NM0008,1.20001E+13,0,100,0,99,895,100,3,100,0,79,21,1,189925376,200,0,100,23447965928,100,17028286349
2021-06-10,ZA1327ZB,ST8000DM002,8.00156E+12,1,100,1752,54,41141,100,3,88,12,59,41,18,7341224,200,0,100,86991762880,100,2.89002E+11
2021-04-01,ZJV001HF,ST12000NM0007,1.20001E+13,0,100,0,72,25390,100,13,100,0,72,28,80,110310840,200,0,100,51397509016,100,2.18E+11
2021-04-08,87DFWOGLT,TOSHIBA MQ01ABF050,5E+11,1,100,416,25,30003,100,30,,,,,,,200,0,,,,
2021-04-01,Y5HWJJUC,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,100,1180,100,1,,,,,,,100,0,,,,
2021-04-01,Z304KR3X,ST4000DM000,4.00079E+12,0,100,0,46,48048,100,12,100,0,77,23,,,200,15,100,63024185944,100,2.69137E+11
2021-04-01,ZA16DR5A,ST8000NM0055,8.00156E+12,0,100,0,60,35591,100,3,100,0,69,31,73,17896416,200,0,100,77117836768,100,2.6014E+11
2021-04-01,Z305B6SV,ST4000DM000,4.00079E+12,0,100,0,48,45702,100,19,100,0,77,23,,,200,0,100,58099362720,100,2.88101E+11
2021-04-01,Z305KX50,ST4000DM000,4.00079E+12,0,100,0,49,44709,100,6,100,0,63,37,,,200,0,100,51128728408,100,2.58159E+11
2021-04-01,5PHHEV6D,HGST HUH721212ALE604,1.20001E+13,0,100,0,100,1228,100,4,,,,,,,200,0,,,,
2021-04-01,ZA1819V0,ST8000NM0055,8.00156E+12,0,100,0,63,32610,100,6,100,0,65,35,82,168381776,200,0,100,71733116448,100,2.55146E+11
2021-04-01,ZJV1CSW5,ST12000NM0007,1.20001E+13,0,100,0,73,23705,100,5,100,0,75,25,82,156849576,200,0,100,56862893024,100,2.17952E+11
2021-04-16,ZHZ3MKC8,ST14000NM0138,1.4E+13,1,100,0,97,2887,100,18,100,0,69,31,4,18294880,200,0,100,35883286355,100,34692732912
2021-04-14,57HBWEEMT,TOSHIBA MQ01ABF050,5E+11,1,100,0,27,29222,100,20,,,,,,,200,0,,,,
2021-04-01,10B0A06BF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,76,9920,100,2,,,,,,,200,0,,,,
2021-04-01,8CGKBABG,HGST HUH721212ALE600,1.20001E+13,0,100,0,98,15621,100,20,,,,,,,200,0,100,76751589164,100,1.6903E+11
2021-05-27,ZCH06D6V,ST12000NM0007,1.20001E+13,1,75,36512,65,31362,100,18,1,180,76,24,82,145719952,200,0,100,73436522488,100,2.85596E+11
2021-05-25,ZA142SQS,ST8000DM002,8.00156E+12,1,100,0,55,40055,100,6,100,0,63,37,1,25189568,200,0,100,83455182208,100,2.91501E+11
2021-04-01,PL1331LAHD406H,HGST HMS5C4040BLE640,4.00079E+12,0,100,0,94,43006,100,12,,,,,,,200,0,,,,
2021-06-09,ZHZ3J2PG,ST14000NM0138,1.40005E+13,1,100,8,95,5007,100,23,71,29,74,26,1,97813192,200,0,100,49223012741,100,58786182894
2021-04-01,X0GG3BUC,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,100,4016,100,1,,,,,,,100,0,,,,
2021-04-01,ZHZ50XG1,ST12000NM0008,1.20001E+13,0,100,0,88,11258,100,8,100,0,69,31,3,64177784,200,0,100,57837261168,100,1.48282E+11
2021-04-01,ZA16DSKY,ST8000NM0055,8.00156E+12,0,100,0,60,35592,100,9,100,0,69,31,75,29763648,200,0,100,76104429984,100,2.66181E+11
2021-04-10,ZA17T8H3,ST8000NM0055,8E+12,1,72,46824,64,32144,100,14,1,118,61,39,80,109629184,200,0,100,69871826184,100,2.44E+11
2021-04-01,ZA1813VX,ST8000NM0055,8.00156E+12,0,100,0,64,31636,100,6,100,0,67,33,83,194191288,200,0,100,69052152712,100,2.45548E+11
2021-04-22,ZHZ30GTQ,ST14000NM0138,1.4E+13,1,100,88,97,3016,100,17,1,1266,75,25,1,65473832,200,0,100,37757306571,100,34086927067
2021-04-01,ZHZ3SZDH,ST12000NM0008,1.2E+13,1,100,8,88,10898,100,9,78,22,68,32,1,172026692,200,0,100,58593924896,100,1.02E+11
2021-04-01,Z304XYA2,ST4000DM000,4.00079E+12,0,100,0,49,45078,100,11,100,0,74,26,,,200,0,100,56802944448,100,2.55227E+11
2021-04-01,5PHKY40F,HGST HUH721212ALE604,-1,0,100,0,79,15968,100,18.5,,,,,,,200,,,,,
2021-04-22,5090A0XBF97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,100,47,100,1,,,,,,,200,0,,,,
2021-04-01,8CGGN2LG,HGST HUH721212ALE600,1.20001E+13,0,100,0,98,15621,100,35,,,,,,,200,0,100,81624958937,100,1.99455E+11
2021-04-01,70J0A023F97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,96,1654,100,1,,,,,,,200,0,,,,
2021-05-26,ZHZ3NFEE,ST12000NM0008,1.20001E+13,1,100,56,84,14262,100,19,52,48,65,35,1,103660688,200,0,100,70386488656,100,2.02423E+11
2021-04-01,5PHKT95D,HGST HUH721212ALE604,1.20001E+13,0,100,0,100,1188,100,3,,,,,,,200,0,,,,
2021-04-01,40N0A0GZF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,91,3921,100,3,,,,,,,200,0,,,,
2021-04-01,ZLW0GEVB,ST12000NM001G,1.20001E+13,0,100,0,93,6948,100,2,100,0,74,26,,,200,0,100,54010494472,100,92248615118
2021-06-28,ZDED57CM,ST500LM030,5.00108E+11,1,100,0,79,19221,100,5,100,0,71,29,,,200,0,100,66849416624,100,46643672862
2021-06-03,ZA12F8KJ,ST8000DM002,8.00156E+12,1,79,20112,54,40976,100,5,1,244,69,31,21,101493048,200,0,100,86576961752,100,2.83546E+11
2021-04-01,8HKUB3LH,HGST HUH721212ALN604,1.20001E+13,0,100,0,98,18479,100,4,,,,,,,200,0,,,,
2021-06-21,S301GS51,ST4000DM000,4.00079E+12,1,100,16,43,50377,100,19,32,68,78,22,,,200,0,100,64621055400,100,3.11884E+11
2021-06-18,202328794E6C,MTFDDAV240TCB,2.40057E+11,1,100,0,100,5725,100,21,,,,,100,0,100,0,,,,
2021-04-13,17QEC1F5T,TOSHIBA MQ01ABF050,5E+11,1,100,0,19,32564,100,10,,,,,,,200,0,,,,
2021-05-11,PL1331LAHGTD0H,HGST HMS5C4040ALE640,4.00079E+12,1,1,1992,95,36423,100,12,,,,,,,200,0,,,,
2021-04-01,ZL004L17,ST12000NM0008,1.20001E+13,0,100,0,93,6382,100,5,100,0,75,25,2,44645016,200,0,100,23539041536,100,70258232058
2021-04-01,AAG46NTH,HGST HUH721212ALN604,1.20001E+13,0,100,0,98,17814,100,1,,,,,,,200,0,,,,
2021-04-01,40M0A07MF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,85,6121,100,3,,,,,,,200,0,,,,
2021-04-23,S301NG4A,ST4000DM000,4E+12,1,100,0,45,48564,100,20,87,13,78,22,,,200,0,100,64873241888,100,3.01E+11
2021-04-15,ZCH09V13,ST12000NM0007,1.2E+13,1,87,54504,68,28559,100,3,63,37,74,26,81,116708352,200,0,100,68789877352,100,2.65E+11
2021-04-01,ZLW0GQ8T,ST12000NM001G,1.20001E+13,0,100,0,92,7706,100,2,100,0,66,34,,,200,0,100,54891076672,100,1.0926E+11
2021-04-01,ZHZ5Z86D,ST12000NM0008,1.20001E+13,0,100,0,91,8374,100,2,100,0,72,28,1,58407224,200,0,100,59199011680,100,1.10293E+11
2021-04-01,S300Z59R,ST4000DM000,4.00079E+12,0,100,0,44,49153,100,13,100,0,68,32,,,200,0,100,66675426600,100,2.68666E+11
2021-05-06,Z302T8PM,ST4000DM000,4.00079E+12,1,100,0,44,49296,100,15,69,31,74,26,,,200,0,100,65635928904,100,2.89805E+11
2021-05-18,Z302SQD0,ST4000DM000,4.00079E+12,1,87,17312,44,49556,100,16,1,160,76,24,,,200,0,100,65298191984,100,8.91881E+11
2021-04-10,ZHZ39ZDM,ST14000NM0138,1.4E+13,1,100,0,97,3421,100,21,1,281,77,23,1,163164586,200,0,100,37688895133,100,36450315668
2021-04-01,ZLW0EG0V,ST12000NM001G,1.20001E+13,0,100,0,92,7197,100,4,100,0,70,30,,,200,0,100,53796719504,100,88814524746
2021-04-01,5PHMG2YD,HGST HUH721212ALE604,1.20001E+13,0,100,0,100,792,100,2,,,,,,,200,0,,,,
2021-04-01,PL1331LAHEPTJH,HGST HMS5C4040BLE640,4.00079E+12,0,100,0,95,36888,100,8,,,,,,,200,0,,,,
2021-06-23,ZA12PTDH,ST8000DM002,8.00156E+12,1,100,0,53,41458,100,5,100,0,71,29,21,89954376,200,0,100,88013780048,100,2.84432E+11
2021-04-01,ZA12KZ1F,ST8000DM002,8.00156E+12,0,100,0,54,40914,100,37,100,0,65,35,1,57355952,200,0,100,78211638568,100,3.40943E+11
2021-06-28,87DFWOFUT,TOSHIBA MQ01ABF050,5.00108E+11,1,100,0,25,30342,100,15,,,,,,,200,0,,,,
2021-04-01,ZA1818AX,ST8000NM0055,8.00156E+12,0,100,0,64,31640,100,6,100,0,67,33,82,161243984,200,0,100,69154930680,100,2.3777E+11
2021-04-17,ZA1818H6,ST8000NM0055,8E+12,1,100,0,64,31844,100,14,100,0,58,42,78,57671872,200,0,100,67124333304,100,2.68E+11
2021-06-21,7M20022F,Seagate BarraCuda SSD ZA2000CM10002,2.0004E+12,1,100,0,100,21876,100,3,,,,,,,,,100,30160,100,14716
2021-04-01,S300Z6YA,ST4000DM000,4.00079E+12,0,100,0,42,51050,100,7,100,0,80,20,,,200,0,100,61839948592,100,5.09122E+11
2021-06-17,177QT3ECT,TOSHIBA MQ01ABF050M,5.00108E+11,1,100,0,16,33949,100,22,,,,,,,200,0,,,,
2021-06-07,ZLW18SK7,ST14000NM001G,1.40005E+13,1,100,0,95,4945,100,11,100,0,73,27,,,200,0,100,52790458184,100,91112982626
2021-06-17,ZA11RXHE,ST8000DM002,8.00156E+12,1,100,1232,53,41310,100,6,90,10,60,40,20,128146712,200,0,100,86897883544,100,2.74387E+11
2021-04-01,ZA18CF5L,ST8000NM0055,8.00156E+12,0,100,0,65,31343,100,7,100,0,77,23,82,157926456,200,0,100,70485344840,100,2.56732E+11
2021-04-01,9KGRBHDL,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,100,3723,100,1,,,,,,,100,0,,,,
2021-04-06,ZA1815BM,ST8000NM0055,8E+12,1,98,10328,64,31589,100,6,97,3,65,35,78,70674168,200,0,100,66862366272,100,2.85E+11
2021-04-25,ZLW18QBR,ST14000NM001G,1.4E+13,1,100,80,96,3909,100,2,94,6,73,27,,,200,0,100,45253219016,100,92826791824
2021-06-09,ZA120RSK,ST8000DM002,8.00156E+12,1,96,19064,52,42786,100,14,1,208,58,42,16,12828000,200,0,100,87735591072,100,3.54332E+11
2021-04-14,ZDECQQ39,ST500LM030,5E+11,1,100,0,76,21244,100,20,100,0,64,36,,,200,0,100,86440707508,100,47539451326
2021-04-01,ZA12PT32,ST8000DM002,8.00156E+12,0,100,0,54,40922,100,7,100,0,73,27,1,151561096,200,0,100,79922834760,100,3.57094E+11
2021-04-01,Z304KCK4,ST4000DM000,4.00079E+12,0,100,0,46,48072,100,23,100,0,76,24,,,200,0,100,61302487232,100,3.18057E+11
2021-04-01,8HKEYASH,HGST HUH721212ALN604,1.20001E+13,0,100,0,98,17815,100,6,,,,,,,200,0,,,,
2021-04-01,Z304JDSY,ST4000DM000,4.00079E+12,0,100,0,46,47373,100,4,100,0,78,22,,,200,0,100,58795687184,100,2.92559E+11
2021-04-01,ZCH0E70F,ST12000NM0007,1.20001E+13,0,100,0,72,25393,100,10,100,0,81,19,83,203734672,200,0,100,59107410072,100,2.40901E+11
2021-05-01,ZLW0GR5H,ST12000NM001G,1.20001E+13,1,100,0,95,4625,100,3,100,0,77,23,,,200,0,100,23509132400,100,70955600437
2021-04-01,Z3027H4N,ST4000DM000,4.00079E+12,0,100,0,41,52195,100,11,98,2,81,19,,,200,0,100,69292870448,100,3.09148E+11
2021-05-15,ZJV0F4FY,ST12000NM0007,1.20001E+13,1,100,0,70,26438,100,12,100,0,75,25,68,5766624,200,0,100,55378333928,100,2.53954E+11
2021-04-01,2AGN03VY,HGST HUH721212ALN604,1.20001E+13,0,100,0,98,14392,100,2,,,,,,,200,0,,,,
2021-06-05,ZA189J8H,ST8000NM0055,8.00156E+12,1,98,8528,63,32906,100,4,76,24,67,33,83,194305832,200,0,100,70230206408,100,2.53412E+11
2021-04-01,ZHZ50R4C,ST12000NM0008,1.20001E+13,0,100,0,88,11233,100,4,100,0,72,28,2,26962296,200,0,100,58632667360,100,1.59412E+11
2021-04-01,20H0A1CCF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,84,6401,100,3,,,,,,,200,0,,,,
2021-06-11,Z302SXGM,ST4000DM000,4.00079E+12,1,100,0,43,50156,100,30,1,154,77,23,,,200,0,100,65701202920,100,2.98492E+11
2021-06-09,97JPT4KFT,TOSHIBA MQ01ABF050M,5.00108E+11,1,100,0,36,25697,100,12,,,,,,,200,0,,,,
2021-04-01,PL2331LAGP178J,HGST HMS5C4040BLE640,4.00079E+12,0,100,0,96,28822,100,6,,,,,,,200,0,,,,
2021-04-08,57QEWPYHT,TOSHIBA MQ01ABF050,5E+11,1,100,0,23,31141,100,8,,,,,,,200,0,,,,
2021-04-01,5080A0THF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,88,4892,100,1,,,,,,,200,0,,,,
2021-04-16,AAG799DH,HGST HUH721212ALN604,1.2E+13,1,100,0,98,20346,100,1,,,,,,,200,0,,,,
2021-05-08,ZJV3BE6Z,ST12000NM0007,1.20001E+13,1,1,65520,84,14330,100,5,1,167,68,32,81,141228584,200,0,100,69329502624,100,2.39406E+11
2021-04-01,ZLW0GHR3,ST12000NM001G,1.20001E+13,0,100,0,93,6587,100,1,100,0,63,37,,,200,0,100,48732204032,100,93154521240
2021-04-22,Z304JDTL,ST4000DM000,4E+12,1,100,0,45,48570,100,11,100,0,78,22,,,200,0,100,62057014120,100,3.34E+11
2021-04-01,X0GE5KSC,WDC  WUH721414ALE6L4,1.40005E+13,0,100,0,100,4017,100,1,,,,,,,100,0,,,,
2021-04-01,ZL0005PY,ST12000NM0008,1.20001E+13,0,100,0,87,11857,100,5,100,0,66,34,1,175261560,200,0,100,57786162256,100,1.85554E+11
2021-04-01,ZLW18MPJ,ST14000NM001G,1.40005E+13,0,100,0,95,5088,100,3,100,0,69,31,,,200,0,100,48996754040,100,1.07192E+11
2021-04-10,ZHZ41PBT,ST12000NM0008,1.2E+13,1,100,664,86,12746,100,3,6,94,73,27,1,202408538,200,0,100,66853270944,100,1.48E+11
2021-04-27,ZCH0AYME,ST12000NM0007,1.2E+13,1,100,80,68,28842,100,4,100,0,75,25,76,39783184,200,0,100,61996094024,100,3E+11
2021-04-01,X0GEMXXC,WDC WUH721414ALE6L4,1.40005E+13,0,100,0,100,4007,100,3,,,,,,,100,0,,,,
2021-04-26,2AGPLT5Y,HGST HUH721212ALN604,1.2E+13,1,100,0,98,16735,100,4,,,,,,,200,0,,,,
2021-05-18,Z304HWFF,ST4000DM000,4.00079E+12,1,100,0,45,48508,100,7,99,1,79,21,,,200,0,100,61186569576,100,3.0011E+11
2021-04-01,ZLW0EGC7,ST12000NM001G,1.20001E+13,0,100,0,93,6586,100,1,100,0,56,44,,,200,0,100,48408068256,100,94437161264
2021-04-01,3070A0YHF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,90,4206,100,3,,,,,,,200,0,,,,
2021-06-14,ZCH08G3X,ST12000NM0007,1.20001E+13,1,77,25376,67,29301,100,14,1,213,76,24,82,175064312,200,0,100,65104372936,100,2.37561E+11
2021-04-01,ZL005BVM,ST12000NM0008,1.20001E+13,0,100,0,91,8369,100,2,100,0,60,40,1,53240024,200,0,100,59655446328,100,1.32048E+11
2021-04-01,ZHZ3NS9D,ST12000NM0008,1.20001E+13,0,100,0,86,12573,100,3,100,0,68,32,1,5245504,200,0,100,63430171496,100,2.05376E+11
2021-04-01,ZCH071SB,ST12000NM0007,1.20001E+13,0,100,0,67,28920,100,12,100,0,74,26,80,109587048,200,0,100,63129716928,100,2.61199E+11
2021-04-10,40W0A02FF97G,TOSHIBA MG07ACA14TA,1.4E+13,1,100,0,85,6228,100,14,,,,,,,200,12,,,,
2021-04-01,ZL005CB6,ST12000NM0008,1.20001E+13,0,100,0,96,3721,100,3,100,0,79,21,1,52833960,200,0,100,23486910696,100,60552985823
2021-06-11,ZA189JXX,ST8000NM0055,8.00156E+12,1,100,144,63,33071,100,15,93,7,76,24,82,144561024,200,0,100,70903115520,100,2.63774E+11
2021-06-24,88P0A01LF97G,TOSHIBA MG07ACA14TA,1.40005E+13,1,100,0,41,23888,100,3,,,,,,,200,0,,,,
2021-04-01,7080A0GLF97G,TOSHIBA MG07ACA14TA,1.40005E+13,0,100,0,92,3416,100,2,,,,,,,200,0,,,,
2021-04-01,8CGKZXKG,HGST HUH721212ALE600,1.20001E+13,0,100,0,98,15624,100,30,,,,,,,200,0,100,74794047900,100,1.86959E+11
